timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734359209371,201,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-535,bin,true,,963,693,136,136,https://petstore.octoperf.com/images/reptiles_icon.gif,201,0,0
1734359209391,181,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-536,bin,true,,583,687,136,136,https://petstore.octoperf.com/images/sm_cats.gif,181,0,0
1734359209219,355,Carga/images/splash.gif-101,200,,Carga Compra 1-530,bin,true,,36395,686,136,136,https://petstore.octoperf.com/images/splash.gif,178,0,0
1734359209397,178,BusquedaAgregar/actions/Catalog.action-118,200,,Carga Compra 1-462,text,true,,4123,848,136,136,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,178,0,0
1734359209545,33,Confirmar/generate_204-125,204,No Content,Carga Compra 1-440,,true,,127,310,136,136,http://www.gstatic.com/generate_204,0,0,0
1734359209401,179,Carga/images/sm_reptiles.gif-109,200,,Carga Compra 1-500,bin,true,,692,691,135,135,https://petstore.octoperf.com/images/sm_reptiles.gif,179,0,0
1734359209400,180,Carga/images/sm_reptiles.gif-109,200,,Carga Compra 1-497,bin,true,,692,691,135,135,https://petstore.octoperf.com/images/sm_reptiles.gif,180,0,0
1734359209546,36,Confirmar/generate_204-125,204,No Content,Carga Compra 1-448,,true,,127,310,135,135,http://www.gstatic.com/generate_204,0,0,0
1734359209401,181,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-542,bin,true,,963,693,135,135,https://petstore.octoperf.com/images/reptiles_icon.gif,181,0,0
1734359209401,181,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-541,bin,true,,963,693,134,134,https://petstore.octoperf.com/images/reptiles_icon.gif,181,0,0
1734359209406,177,Carga/images/cats_icon.gif-105,200,,Carga Compra 1-520,bin,true,,702,689,134,134,https://petstore.octoperf.com/images/cats_icon.gif,177,0,0
1734359209404,179,Carga/images/cats_icon.gif-105,200,,Carga Compra 1-521,bin,true,,702,689,134,134,https://petstore.octoperf.com/images/cats_icon.gif,179,0,0
1734359208856,736,Carga/actions/Catalog.action-97,200,,Carga Compra 1-557,text,true,,5664,789,134,134,https://petstore.octoperf.com/actions/Catalog.action,736,0,555
1734359208857,737,Carga/actions/Catalog.action-97,200,,Carga Compra 1-556,text,true,,5664,789,134,134,https://petstore.octoperf.com/actions/Catalog.action,737,0,556
1734359209416,180,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-554,bin,true,,565,687,134,134,https://petstore.octoperf.com/images/sm_fish.gif,180,0,0
1734359209545,56,Carga/generate_204-96,204,No Content,Carga Compra 1-572,,true,,127,310,135,135,http://www.gstatic.com/generate_204,0,0,26
1734359209427,184,Carga/images/cats_icon.gif-105,200,,Carga Compra 1-522,bin,true,,702,689,135,135,https://petstore.octoperf.com/images/cats_icon.gif,184,0,0
1734359208857,756,Carga/actions/Catalog.action-97,200,,Carga Compra 1-555,text,true,,5664,789,135,135,https://petstore.octoperf.com/actions/Catalog.action,756,0,571
1734359209553,65,Che/msdownload/update/v3/static/trustedr/en/authrootstl.cab-120,200,OK,Carga Compra 1-453,text,true,,72381,196,135,135,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab?a5d4cb7bf61d5dd5,47,0,21
1734359209439,181,Carga/images/cats_icon.gif-105,200,,Carga Compra 1-526,bin,true,,702,689,135,135,https://petstore.octoperf.com/images/cats_icon.gif,181,0,0
1734359208895,731,Carga/actions/Catalog.action-97,200,,Carga Compra 1-558,text,true,,5664,789,135,135,https://petstore.octoperf.com/actions/Catalog.action,731,0,551
1734359209442,184,Carga/images/cats_icon.gif-105,200,,Carga Compra 1-525,bin,true,,702,689,135,135,https://petstore.octoperf.com/images/cats_icon.gif,184,0,0
1734359209446,182,Carga/images/cats_icon.gif-105,200,,Carga Compra 1-528,bin,true,,702,689,135,135,https://petstore.octoperf.com/images/cats_icon.gif,182,0,0
1734359209446,182,Carga/images/cats_icon.gif-105,200,,Carga Compra 1-527,bin,true,,702,689,135,135,https://petstore.octoperf.com/images/cats_icon.gif,182,0,0
1734359209601,33,Carga/generate_204-96,204,No Content,Carga Compra 1-573,,true,,127,310,135,135,http://www.gstatic.com/generate_204,0,0,16
1734359209618,19,Che/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab-121,200,OK,Carga Compra 1-453,text,true,,5187,202,135,135,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?08a86fa52d044782,19,0,0
