timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734358768779,96,Carga/generate_204-96,204,No Content,Carga Compra 1-1,,true,,127,310,2,2,http://www.gstatic.com/generate_204,0,0,45
1734358768834,110,Carga/generate_204-96,204,No Content,Carga Compra 1-2,,true,,127,310,4,4,http://www.gstatic.com/generate_204,0,0,57
1734358768882,81,Carga/generate_204-96,204,No Content,Carga Compra 1-3,,true,,127,310,4,4,http://www.gstatic.com/generate_204,0,0,62
1734358768922,91,Carga/generate_204-96,204,No Content,Carga Compra 1-4,,true,,127,310,5,5,http://www.gstatic.com/generate_204,0,0,36
1734358768974,107,Carga/generate_204-96,204,No Content,Carga Compra 1-5,,true,,127,310,7,7,http://www.gstatic.com/generate_204,0,0,55
1734358769024,74,Carga/generate_204-96,204,No Content,Carga Compra 1-6,,true,,127,310,7,7,http://www.gstatic.com/generate_204,0,0,57
1734358769072,79,Carga/generate_204-96,204,No Content,Carga Compra 1-7,,true,,127,310,8,8,http://www.gstatic.com/generate_204,0,0,26
1734358769122,97,Carga/generate_204-96,204,No Content,Carga Compra 1-8,,true,,127,310,9,9,http://www.gstatic.com/generate_204,0,0,46
1734358769173,62,Carga/generate_204-96,204,No Content,Carga Compra 1-9,,true,,127,310,10,10,http://www.gstatic.com/generate_204,0,0,46
1734358769223,62,Carga/generate_204-96,204,No Content,Carga Compra 1-10,,true,,127,310,11,11,http://www.gstatic.com/generate_204,0,0,15
1734358769272,66,Carga/generate_204-96,204,No Content,Carga Compra 1-11,,true,,127,310,12,12,http://www.gstatic.com/generate_204,0,0,29
1734358769324,47,Carga/generate_204-96,204,No Content,Carga Compra 1-12,,true,,127,310,13,13,http://www.gstatic.com/generate_204,0,0,30
1734358769372,35,Carga/generate_204-96,204,No Content,Carga Compra 1-13,,true,,127,310,13,13,http://www.gstatic.com/generate_204,0,0,17
1734358769421,36,Carga/generate_204-96,204,No Content,Carga Compra 1-14,,true,,127,310,14,14,http://www.gstatic.com/generate_204,0,0,18
1734358769472,35,Carga/generate_204-96,204,No Content,Carga Compra 1-15,,true,,127,310,15,15,http://www.gstatic.com/generate_204,0,0,17
1734358769521,37,Carga/generate_204-96,204,No Content,Carga Compra 1-16,,true,,127,310,16,16,http://www.gstatic.com/generate_204,0,0,18
1734358769572,33,Carga/generate_204-96,204,No Content,Carga Compra 1-17,,true,,127,310,17,17,http://www.gstatic.com/generate_204,0,0,16
1734358768876,764,Carga/actions/Catalog.action-97,200,,Carga Compra 1-1,text,true,,5664,789,18,18,https://petstore.octoperf.com/actions/Catalog.action,764,0,586
1734358769622,42,Carga/generate_204-96,204,No Content,Carga Compra 1-18,,true,,127,310,18,18,http://www.gstatic.com/generate_204,0,0,21
1734358768947,750,Carga/actions/Catalog.action-97,200,,Carga Compra 1-2,text,true,,5664,789,19,19,https://petstore.octoperf.com/actions/Catalog.action,750,0,571
1734358769671,32,Carga/generate_204-96,204,No Content,Carga Compra 1-19,,true,,127,310,19,19,http://www.gstatic.com/generate_204,0,0,15
1734358768964,741,Carga/actions/Catalog.action-97,200,,Carga Compra 1-3,text,true,,5664,789,19,19,https://petstore.octoperf.com/actions/Catalog.action,741,0,560
1734358769722,36,Carga/generate_204-96,204,No Content,Carga Compra 1-20,,true,,127,310,20,20,http://www.gstatic.com/generate_204,0,0,18
1734358769013,747,Carga/actions/Catalog.action-97,200,,Carga Compra 1-4,text,true,,5664,789,20,20,https://petstore.octoperf.com/actions/Catalog.action,747,0,569
1734358769772,33,Carga/generate_204-96,204,No Content,Carga Compra 1-21,,true,,127,310,21,21,http://www.gstatic.com/generate_204,0,0,16
1734358769640,177,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-1,bin,true,,565,687,21,21,https://petstore.octoperf.com/images/sm_fish.gif,177,0,0
1734358769082,741,Carga/actions/Catalog.action-97,200,,Carga Compra 1-5,text,true,,5664,789,22,22,https://petstore.octoperf.com/actions/Catalog.action,741,0,561
1734358769099,732,Carga/actions/Catalog.action-97,200,,Carga Compra 1-6,text,true,,5664,789,22,22,https://petstore.octoperf.com/actions/Catalog.action,732,0,551
1734358769821,31,Carga/generate_204-96,204,No Content,Carga Compra 1-22,,true,,127,310,22,22,http://www.gstatic.com/generate_204,0,0,15
1734358769698,177,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-2,bin,true,,565,687,23,23,https://petstore.octoperf.com/images/sm_fish.gif,177,0,0
1734358769705,181,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-3,bin,true,,565,687,23,23,https://petstore.octoperf.com/images/sm_fish.gif,181,0,0
1734358769151,738,Carga/actions/Catalog.action-97,200,,Carga Compra 1-7,text,true,,5664,789,23,23,https://petstore.octoperf.com/actions/Catalog.action,738,0,556
1734358769872,31,Carga/generate_204-96,204,No Content,Carga Compra 1-23,,true,,127,310,23,23,http://www.gstatic.com/generate_204,0,0,15
1734358769219,720,Carga/actions/Catalog.action-97,200,,Carga Compra 1-8,text,true,,5664,789,24,24,https://petstore.octoperf.com/actions/Catalog.action,720,0,541
1734358769760,179,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-4,bin,true,,565,687,24,24,https://petstore.octoperf.com/images/sm_fish.gif,179,0,0
1734358769921,32,Carga/generate_204-96,204,No Content,Carga Compra 1-24,,true,,127,310,24,24,http://www.gstatic.com/generate_204,0,0,15
1734358769236,731,Carga/actions/Catalog.action-97,200,,Carga Compra 1-9,text,true,,5664,789,24,24,https://petstore.octoperf.com/actions/Catalog.action,731,0,549
1734358769817,179,Carga/images/separator.gif-99,200,,Carga Compra 1-1,bin,true,,338,689,25,25,https://petstore.octoperf.com/images/separator.gif,179,0,0
1734358769823,177,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-5,bin,true,,565,687,25,25,https://petstore.octoperf.com/images/sm_fish.gif,177,0,0
1734358769972,32,Carga/generate_204-96,204,No Content,Carga Compra 1-25,,true,,127,310,25,25,http://www.gstatic.com/generate_204,0,0,15
1734358769831,181,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-6,bin,true,,565,687,25,25,https://petstore.octoperf.com/images/sm_fish.gif,181,0,0
1734358769285,733,Carga/actions/Catalog.action-97,200,,Carga Compra 1-10,text,true,,5664,789,25,25,https://petstore.octoperf.com/actions/Catalog.action,733,0,549
1734358770022,32,Carga/generate_204-96,204,No Content,Carga Compra 1-26,,true,,127,310,26,26,http://www.gstatic.com/generate_204,0,0,16
1734358769876,178,Carga/images/separator.gif-99,200,,Carga Compra 1-2,bin,true,,338,689,26,26,https://petstore.octoperf.com/images/separator.gif,178,0,0
1734358769886,181,Carga/images/separator.gif-99,200,,Carga Compra 1-3,bin,true,,338,689,26,26,https://petstore.octoperf.com/images/separator.gif,181,0,0
1734358769889,180,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-7,bin,true,,565,687,26,26,https://petstore.octoperf.com/images/sm_fish.gif,180,0,0
1734358769338,738,Carga/actions/Catalog.action-97,200,,Carga Compra 1-11,text,true,,5664,789,27,27,https://petstore.octoperf.com/actions/Catalog.action,738,0,557
1734358769372,718,Carga/actions/Catalog.action-97,200,,Carga Compra 1-12,text,true,,5664,789,27,27,https://petstore.octoperf.com/actions/Catalog.action,718,0,540
1734358770071,32,Carga/generate_204-96,204,No Content,Carga Compra 1-27,,true,,127,310,27,27,http://www.gstatic.com/generate_204,0,0,16
1734358769939,176,Carga/images/separator.gif-99,200,,Carga Compra 1-4,bin,true,,338,689,27,27,https://petstore.octoperf.com/images/separator.gif,176,0,0
1734358769939,176,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-8,bin,true,,565,687,27,27,https://petstore.octoperf.com/images/sm_fish.gif,176,0,0
1734358769408,716,Carga/actions/Catalog.action-97,200,,Carga Compra 1-13,text,true,,5664,789,28,28,https://petstore.octoperf.com/actions/Catalog.action,716,0,538
1734358769967,182,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-9,bin,true,,565,687,28,28,https://petstore.octoperf.com/images/sm_fish.gif,182,0,0
1734358770122,36,Carga/generate_204-96,204,No Content,Carga Compra 1-28,,true,,127,310,28,28,http://www.gstatic.com/generate_204,0,0,18
1734358769997,177,Carga/css/jpetstore.css-98,200,,Carga Compra 1-1,text,true,,6268,640,29,29,https://petstore.octoperf.com/css/jpetstore.css,177,0,0
1734358769457,719,Carga/actions/Catalog.action-97,200,,Carga Compra 1-14,text,true,,5664,789,29,29,https://petstore.octoperf.com/actions/Catalog.action,719,0,541
1734358770000,178,Carga/images/separator.gif-99,200,,Carga Compra 1-5,bin,true,,338,689,29,29,https://petstore.octoperf.com/images/separator.gif,178,0,0
1734358770012,181,Carga/images/separator.gif-99,200,,Carga Compra 1-6,bin,true,,338,689,29,29,https://petstore.octoperf.com/images/separator.gif,181,0,0
1734358770018,180,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-10,bin,true,,565,687,29,29,https://petstore.octoperf.com/images/sm_fish.gif,180,0,0
1734358770172,36,Carga/generate_204-96,204,No Content,Carga Compra 1-29,,true,,127,310,29,29,http://www.gstatic.com/generate_204,0,0,18
1734358770055,178,Carga/css/jpetstore.css-98,200,,Carga Compra 1-2,text,true,,6268,640,30,30,https://petstore.octoperf.com/css/jpetstore.css,178,0,0
1734358769507,734,Carga/actions/Catalog.action-97,200,,Carga Compra 1-15,text,true,,5664,789,30,30,https://petstore.octoperf.com/actions/Catalog.action,734,0,552
1734358770067,182,Carga/css/jpetstore.css-98,200,,Carga Compra 1-3,text,true,,6268,640,30,30,https://petstore.octoperf.com/css/jpetstore.css,182,0,0
1734358770069,181,Carga/images/separator.gif-99,200,,Carga Compra 1-7,bin,true,,338,689,30,30,https://petstore.octoperf.com/images/separator.gif,181,0,0
1734358770076,181,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-11,bin,true,,565,687,30,30,https://petstore.octoperf.com/images/sm_fish.gif,181,0,0
1734358770222,41,Carga/generate_204-96,204,No Content,Carga Compra 1-30,,true,,127,310,30,30,http://www.gstatic.com/generate_204,0,0,21
1734358770090,177,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-12,bin,true,,565,687,30,30,https://petstore.octoperf.com/images/sm_fish.gif,177,0,0
1734358770124,176,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-13,bin,true,,565,687,31,31,https://petstore.octoperf.com/images/sm_fish.gif,176,0,0
1734358770116,177,Carga/images/separator.gif-99,200,,Carga Compra 1-8,bin,true,,338,689,31,31,https://petstore.octoperf.com/images/separator.gif,177,0,0
1734358770116,177,Carga/css/jpetstore.css-98,200,,Carga Compra 1-4,text,true,,6268,640,31,31,https://petstore.octoperf.com/css/jpetstore.css,177,0,0
1734358769558,733,Carga/actions/Catalog.action-97,200,,Carga Compra 1-16,text,true,,5664,789,31,31,https://petstore.octoperf.com/actions/Catalog.action,733,0,551
1734358770273,31,Carga/generate_204-96,204,No Content,Carga Compra 1-31,,true,,127,310,31,31,http://www.gstatic.com/generate_204,0,0,15
1734358769606,718,Carga/actions/Catalog.action-97,200,,Carga Compra 1-17,text,true,,5664,789,32,32,https://petstore.octoperf.com/actions/Catalog.action,718,0,540
1734358770149,181,Carga/images/separator.gif-99,200,,Carga Compra 1-9,bin,true,,338,689,32,32,https://petstore.octoperf.com/images/separator.gif,181,0,0
1734358770174,178,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-1,bin,true,,963,693,32,32,https://petstore.octoperf.com/images/reptiles_icon.gif,178,0,0
1734358770176,176,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-14,bin,true,,565,687,32,32,https://petstore.octoperf.com/images/sm_fish.gif,176,0,0
1734358770321,33,Carga/generate_204-96,204,No Content,Carga Compra 1-32,,true,,127,310,32,32,http://www.gstatic.com/generate_204,0,0,16
1734358770178,178,Carga/css/jpetstore.css-98,200,,Carga Compra 1-5,text,true,,6268,640,32,32,https://petstore.octoperf.com/css/jpetstore.css,178,0,0
1734358770193,181,Carga/css/jpetstore.css-98,200,,Carga Compra 1-6,text,true,,6268,640,33,33,https://petstore.octoperf.com/css/jpetstore.css,181,0,0
1734358770199,180,Carga/images/separator.gif-99,200,,Carga Compra 1-10,bin,true,,338,689,33,33,https://petstore.octoperf.com/images/separator.gif,180,0,0
1734358769665,739,Carga/actions/Catalog.action-97,200,,Carga Compra 1-18,text,true,,5664,789,33,33,https://petstore.octoperf.com/actions/Catalog.action,739,0,555
1734358770372,37,Carga/generate_204-96,204,No Content,Carga Compra 1-33,,true,,127,310,33,33,http://www.gstatic.com/generate_204,0,0,19
1734358770234,177,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-2,bin,true,,963,693,33,33,https://petstore.octoperf.com/images/reptiles_icon.gif,177,0,0
1734358770241,181,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-15,bin,true,,565,687,34,34,https://petstore.octoperf.com/images/sm_fish.gif,181,0,0
1734358770249,181,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-3,bin,true,,963,693,34,34,https://petstore.octoperf.com/images/reptiles_icon.gif,181,0,0
1734358770250,182,Carga/css/jpetstore.css-98,200,,Carga Compra 1-7,text,true,,6268,640,34,34,https://petstore.octoperf.com/css/jpetstore.css,182,0,0
1734358769703,732,Carga/actions/Catalog.action-97,200,,Carga Compra 1-19,text,true,,5664,789,34,34,https://petstore.octoperf.com/actions/Catalog.action,732,0,550
1734358770258,181,Carga/images/separator.gif-99,200,,Carga Compra 1-11,bin,true,,338,689,34,34,https://petstore.octoperf.com/images/separator.gif,181,0,0
1734358770267,176,Carga/images/separator.gif-99,200,,Carga Compra 1-12,bin,true,,338,689,34,34,https://petstore.octoperf.com/images/separator.gif,176,0,0
1734358770424,35,Carga/generate_204-96,204,No Content,Carga Compra 1-34,,true,,127,310,34,34,http://www.gstatic.com/generate_204,0,0,17
1734358770303,177,Carga/css/jpetstore.css-98,200,,Carga Compra 1-8,text,true,,6268,640,35,35,https://petstore.octoperf.com/css/jpetstore.css,177,0,0
1734358770303,177,Carga/images/separator.gif-99,200,,Carga Compra 1-13,bin,true,,338,689,35,35,https://petstore.octoperf.com/images/separator.gif,177,0,0
1734358770303,177,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-4,bin,true,,963,693,35,35,https://petstore.octoperf.com/images/reptiles_icon.gif,177,0,0
1734358770303,181,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-16,bin,true,,565,687,35,35,https://petstore.octoperf.com/images/sm_fish.gif,181,0,0
1734358769758,732,Carga/actions/Catalog.action-97,200,,Carga Compra 1-20,text,true,,5664,789,35,35,https://petstore.octoperf.com/actions/Catalog.action,732,0,550
1734358770325,176,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-17,bin,true,,565,687,35,35,https://petstore.octoperf.com/images/sm_fish.gif,176,0,0
1734358770472,36,Carga/generate_204-96,204,No Content,Carga Compra 1-35,,true,,127,310,35,35,http://www.gstatic.com/generate_204,0,0,18
1734358770330,181,Carga/css/jpetstore.css-98,200,,Carga Compra 1-9,text,true,,6268,640,35,35,https://petstore.octoperf.com/css/jpetstore.css,181,0,0
1734358769806,718,Carga/actions/Catalog.action-97,200,,Carga Compra 1-21,text,true,,5664,789,36,36,https://petstore.octoperf.com/actions/Catalog.action,718,0,539
1734358770353,176,Carga/images/separator.gif-99,200,,Carga Compra 1-14,bin,true,,338,689,36,36,https://petstore.octoperf.com/images/separator.gif,176,0,0
1734358770352,177,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-1,bin,true,,583,687,36,36,https://petstore.octoperf.com/images/sm_cats.gif,177,0,0
1734358770356,177,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-5,bin,true,,963,693,36,36,https://petstore.octoperf.com/images/reptiles_icon.gif,177,0,0
1734358770522,32,Carga/generate_204-96,204,No Content,Carga Compra 1-36,,true,,127,310,36,36,http://www.gstatic.com/generate_204,0,0,17
1734358770374,180,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-6,bin,true,,963,693,36,36,https://petstore.octoperf.com/images/reptiles_icon.gif,180,0,0
1734358770379,181,Carga/css/jpetstore.css-98,200,,Carga Compra 1-10,text,true,,6268,640,36,36,https://petstore.octoperf.com/css/jpetstore.css,181,0,0
1734358770404,180,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-18,bin,true,,565,687,37,37,https://petstore.octoperf.com/images/sm_fish.gif,180,0,0
1734358769852,738,Carga/actions/Catalog.action-97,200,,Carga Compra 1-22,text,true,,5664,789,37,37,https://petstore.octoperf.com/actions/Catalog.action,738,0,556
1734358770413,179,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-2,bin,true,,583,687,37,37,https://petstore.octoperf.com/images/sm_cats.gif,179,0,0
1734358770422,181,Carga/images/separator.gif-99,200,,Carga Compra 1-15,bin,true,,338,689,37,37,https://petstore.octoperf.com/images/separator.gif,181,0,0
1734358770572,38,Carga/generate_204-96,204,No Content,Carga Compra 1-37,,true,,127,310,37,37,http://www.gstatic.com/generate_204,0,0,18
1734358770430,181,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-3,bin,true,,583,687,37,37,https://petstore.octoperf.com/images/sm_cats.gif,181,0,0
1734358770433,182,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-7,bin,true,,963,693,37,37,https://petstore.octoperf.com/images/reptiles_icon.gif,182,0,0
1734358770435,182,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-19,bin,true,,565,687,37,37,https://petstore.octoperf.com/images/sm_fish.gif,182,0,0
1734358770439,182,Carga/css/jpetstore.css-98,200,,Carga Compra 1-11,text,true,,6268,640,37,37,https://petstore.octoperf.com/css/jpetstore.css,182,0,0
1734358770444,178,Carga/css/jpetstore.css-98,200,,Carga Compra 1-12,text,true,,6268,640,38,38,https://petstore.octoperf.com/css/jpetstore.css,178,0,0
1734358769903,733,Carga/actions/Catalog.action-97,200,,Carga Compra 1-23,text,true,,5664,789,38,38,https://petstore.octoperf.com/actions/Catalog.action,733,0,551
1734358770480,179,Carga/css/jpetstore.css-98,200,,Carga Compra 1-13,text,true,,6268,640,38,38,https://petstore.octoperf.com/css/jpetstore.css,179,0,0
1734358770480,179,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-8,bin,true,,963,693,38,38,https://petstore.octoperf.com/images/reptiles_icon.gif,179,0,0
1734358770481,178,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-4,bin,true,,583,687,38,38,https://petstore.octoperf.com/images/sm_cats.gif,178,0,0
1734358770623,36,Carga/generate_204-96,204,No Content,Carga Compra 1-38,,true,,127,310,38,38,http://www.gstatic.com/generate_204,0,0,18
1734358770484,181,Carga/images/separator.gif-99,200,,Carga Compra 1-16,bin,true,,338,689,38,38,https://petstore.octoperf.com/images/separator.gif,181,0,0
1734358769953,716,Carga/actions/Catalog.action-97,200,,Carga Compra 1-24,text,true,,5664,789,38,38,https://petstore.octoperf.com/actions/Catalog.action,716,0,537
1734358770490,181,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-20,bin,true,,565,687,38,38,https://petstore.octoperf.com/images/sm_fish.gif,181,0,0
1734358770502,177,Carga/images/separator.gif-99,200,,Carga Compra 1-17,bin,true,,338,689,39,39,https://petstore.octoperf.com/images/separator.gif,177,0,0
1734358770511,180,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-9,bin,true,,963,693,39,39,https://petstore.octoperf.com/images/reptiles_icon.gif,180,0,0
1734358770524,179,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-21,bin,true,,565,687,39,39,https://petstore.octoperf.com/images/sm_fish.gif,179,0,0
1734358770673,32,Carga/generate_204-96,204,No Content,Carga Compra 1-39,,true,,127,310,39,39,http://www.gstatic.com/generate_204,0,0,16
1734358770529,179,Carga/css/jpetstore.css-98,200,,Carga Compra 1-14,text,true,,6268,640,39,39,https://petstore.octoperf.com/css/jpetstore.css,179,0,0
1734358770535,177,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-5,bin,true,,583,687,39,39,https://petstore.octoperf.com/images/sm_cats.gif,177,0,0
1734358770004,718,Carga/actions/Catalog.action-97,200,,Carga Compra 1-25,text,true,,5664,789,40,40,https://petstore.octoperf.com/actions/Catalog.action,718,0,540
1734358770555,180,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-6,bin,true,,583,687,40,40,https://petstore.octoperf.com/images/sm_cats.gif,180,0,0
1734358770561,180,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-10,bin,true,,963,693,40,40,https://petstore.octoperf.com/images/reptiles_icon.gif,180,0,0
1734358770722,40,Carga/generate_204-96,204,No Content,Carga Compra 1-40,,true,,127,310,40,40,http://www.gstatic.com/generate_204,0,0,20
1734358770585,181,Carga/images/separator.gif-99,200,,Carga Compra 1-18,bin,true,,338,689,40,40,https://petstore.octoperf.com/images/separator.gif,181,0,0
1734358770590,182,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-22,bin,true,,565,687,41,41,https://petstore.octoperf.com/images/sm_fish.gif,182,0,0
1734358770055,723,Carga/actions/Catalog.action-97,200,,Carga Compra 1-26,text,true,,5664,789,41,41,https://petstore.octoperf.com/actions/Catalog.action,722,0,544
1734358770610,181,Carga/css/jpetstore.css-98,200,,Carga Compra 1-15,text,true,,6268,640,41,41,https://petstore.octoperf.com/css/jpetstore.css,181,0,0
1734358770615,181,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-7,bin,true,,583,687,41,41,https://petstore.octoperf.com/images/sm_cats.gif,181,0,0
1734358770617,182,Carga/images/separator.gif-99,200,,Carga Compra 1-19,bin,true,,338,689,41,41,https://petstore.octoperf.com/images/separator.gif,182,0,0
1734358770622,178,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-12,bin,true,,963,693,41,41,https://petstore.octoperf.com/images/reptiles_icon.gif,178,0,0
1734358770621,181,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-11,bin,true,,963,693,41,41,https://petstore.octoperf.com/images/reptiles_icon.gif,181,0,0
1734358770103,722,Carga/actions/Catalog.action-97,200,,Carga Compra 1-27,text,true,,5664,789,42,42,https://petstore.octoperf.com/actions/Catalog.action,722,0,544
1734358770636,181,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-23,bin,true,,565,687,41,41,https://petstore.octoperf.com/images/sm_fish.gif,181,0,0
1734358770773,31,Carga/generate_204-96,204,No Content,Carga Compra 1-41,,true,,127,310,41,41,http://www.gstatic.com/generate_204,0,0,16
1734358770659,178,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-8,bin,true,,583,687,42,42,https://petstore.octoperf.com/images/sm_cats.gif,178,0,0
1734358770659,178,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-13,bin,true,,963,693,42,42,https://petstore.octoperf.com/images/reptiles_icon.gif,178,0,0
1734358770669,177,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-24,bin,true,,565,687,42,42,https://petstore.octoperf.com/images/sm_fish.gif,177,0,0
1734358770665,181,Carga/css/jpetstore.css-98,200,,Carga Compra 1-16,text,true,,6268,640,42,42,https://petstore.octoperf.com/css/jpetstore.css,181,0,0
1734358770672,180,Carga/images/separator.gif-99,200,,Carga Compra 1-20,bin,true,,338,689,42,42,https://petstore.octoperf.com/images/separator.gif,180,0,0
1734358770822,34,Carga/generate_204-96,204,No Content,Carga Compra 1-42,,true,,127,310,42,42,http://www.gstatic.com/generate_204,0,0,18
1734358770679,178,Carga/css/jpetstore.css-98,200,,Carga Compra 1-17,text,true,,6268,640,42,42,https://petstore.octoperf.com/css/jpetstore.css,178,0,0
1734358770692,180,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-9,bin,true,,583,687,43,43,https://petstore.octoperf.com/images/sm_cats.gif,180,0,0
1734358770703,178,Carga/images/separator.gif-99,200,,Carga Compra 1-21,bin,true,,338,689,43,43,https://petstore.octoperf.com/images/separator.gif,178,0,0
1734358770158,723,Carga/actions/Catalog.action-97,200,,Carga Compra 1-28,text,true,,5664,789,43,43,https://petstore.octoperf.com/actions/Catalog.action,723,0,545
1734358770529,356,Carga/images/splash.gif-101,200,,Carga Compra 1-1,bin,true,,36395,686,43,43,https://petstore.octoperf.com/images/splash.gif,179,0,0
1734358770708,178,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-14,bin,true,,963,693,43,43,https://petstore.octoperf.com/images/reptiles_icon.gif,178,0,0
1734358770722,177,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-25,bin,true,,565,687,43,43,https://petstore.octoperf.com/images/sm_fish.gif,177,0,0
1734358770872,32,Carga/generate_204-96,204,No Content,Carga Compra 1-43,,true,,127,310,43,43,http://www.gstatic.com/generate_204,0,0,16
1734358770741,181,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-10,bin,true,,583,687,44,44,https://petstore.octoperf.com/images/sm_cats.gif,181,0,0
1734358770767,182,Carga/css/jpetstore.css-98,200,,Carga Compra 1-18,text,true,,6268,640,44,44,https://petstore.octoperf.com/css/jpetstore.css,182,0,0
1734358770209,742,Carga/actions/Catalog.action-97,200,,Carga Compra 1-29,text,true,,5664,789,44,44,https://petstore.octoperf.com/actions/Catalog.action,742,0,558
1734358770594,357,Carga/images/splash.gif-101,200,,Carga Compra 1-2,bin,true,,36395,686,44,44,https://petstore.octoperf.com/images/splash.gif,178,0,0
1734358770772,182,Carga/images/separator.gif-99,200,,Carga Compra 1-22,bin,true,,338,689,44,44,https://petstore.octoperf.com/images/separator.gif,182,0,0
1734358770778,177,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-26,bin,true,,565,687,44,44,https://petstore.octoperf.com/images/sm_fish.gif,177,0,0
1734358770922,36,Carga/generate_204-96,204,No Content,Carga Compra 1-44,,true,,127,310,44,44,http://www.gstatic.com/generate_204,0,0,18
1734358770791,181,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-15,bin,true,,963,693,44,44,https://petstore.octoperf.com/images/reptiles_icon.gif,181,0,0
1734358770612,362,Carga/images/splash.gif-101,200,,Carga Compra 1-3,bin,true,,36395,686,45,45,https://petstore.octoperf.com/images/splash.gif,181,0,0
1734358770800,177,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-12,bin,true,,583,687,45,45,https://petstore.octoperf.com/images/sm_cats.gif,177,0,0
1734358770799,181,Carga/css/jpetstore.css-98,200,,Carga Compra 1-19,text,true,,6268,640,45,45,https://petstore.octoperf.com/css/jpetstore.css,181,0,0
1734358770803,179,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-11,bin,true,,583,687,45,45,https://petstore.octoperf.com/images/sm_cats.gif,179,0,0
1734358770263,736,Carga/actions/Catalog.action-97,200,,Carga Compra 1-30,text,true,,5664,789,45,45,https://petstore.octoperf.com/actions/Catalog.action,736,0,554
1734358770832,177,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-27,bin,true,,565,687,45,45,https://petstore.octoperf.com/images/sm_fish.gif,177,0,0
1734358770974,35,Carga/generate_204-96,204,No Content,Carga Compra 1-45,,true,,127,310,45,45,http://www.gstatic.com/generate_204,0,0,18
1734358770832,181,Carga/images/separator.gif-99,200,,Carga Compra 1-23,bin,true,,338,689,45,45,https://petstore.octoperf.com/images/separator.gif,181,0,0
1734358770659,357,Carga/images/splash.gif-101,200,,Carga Compra 1-4,bin,true,,36395,686,45,45,https://petstore.octoperf.com/images/splash.gif,178,0,0
1734358770837,179,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-13,bin,true,,583,687,45,45,https://petstore.octoperf.com/images/sm_cats.gif,179,0,0
1734358770846,177,Carga/images/separator.gif-99,200,,Carga Compra 1-24,bin,true,,338,689,45,45,https://petstore.octoperf.com/images/separator.gif,177,0,0
